city,state,year,population,lon,lat
"Peoria, AZ",AZ,1870,0,-112.3110998,33.7877083
"Phoenix, AZ",AZ,1870,0,-112.0879662,33.5721625
"Scottsdale, AZ",AZ,1870,0,-111.8236822,33.6687267
"Tempe, AZ",AZ,1870,0,-111.9317823,33.3884143
"Tucson, AZ",AZ,1870,3.224,-110.8710622,32.1542888
"Anaheim, CA",CA,1870,0.9,-117.7600707,33.8554971
"Antioch, CA",CA,1870,0,-121.7976176,37.977541
"Bakersfield, CA",CA,1870,0,-119.0182915,35.3212129
"Berkeley, CA",CA,1870,0,-122.2990661,37.8667016
"Burbank, CA",CA,1870,0,-118.3248656,34.1889857
"Carson, CA",CA,1870,0,-118.2495736,33.840367
"Chula Vista, CA",CA,1870,0,-117.0151695,32.6276701
"Compton, CA",CA,1870,0.16,-118.2273742,33.892614
"Concord, CA",CA,1870,0,-122.0015843,37.9721785
"Corona, CA",CA,1870,0,-117.5638573,33.862352
"Costa Mesa, CA",CA,1870,0,-117.9123358,33.6659055
"Daly City, CA",CA,1870,0,-122.4649783,37.7009406
"Downey, CA",CA,1870,0,-118.1308561,33.9382375
"El Cajon, CA",CA,1870,0,-116.9604818,32.801659
"El Monte, CA",CA,1870,0,-118.0291358,34.0746329
"Escondido, CA",CA,1870,0,-117.073223,33.1336477
"Fairfield, CA",CA,1870,0.329,-122.039719,38.256757
"Fontana, CA",CA,1870,0,-117.4626845,34.108793
"Fremont, CA",CA,1870,0,-121.9411173,37.4943734
"Fresno, CA",CA,1870,0,-119.794492,36.7826736
"Fullerton, CA",CA,1870,0,-117.9280246,33.8857143
"Garden Grove, CA",CA,1870,0,-117.9604719,33.7787816
"Glendale, CA",CA,1870,0,-118.2458301,34.1813929
"Hayward, CA",CA,1870,0.504,-122.1063408,37.6281392
"Huntington Beach, CA",CA,1870,0,-118.00933,33.6905687
"Inglewood, CA",CA,1870,0,-118.3442743,33.9560678
"Irvine, CA",CA,1870,0,-117.7712541,33.6783986
"Lancaster, CA",CA,1870,0,-118.1753054,34.693558
"Long Beach, CA",CA,1870,0,-118.1553273,33.8091018
"Los Angeles, CA",CA,1870,5.728,-118.4108248,34.0193936
"Mission Viejo, CA",CA,1870,0,-117.656471,33.6093352
"Modesto, CA",CA,1870,0,-120.9890523,37.6609092
"Moreno Valley, CA",CA,1870,0,-117.2056845,33.9232527
"Norwalk, CA",CA,1870,0,-118.0834464,33.9069288
"Oakland, CA",CA,1870,10.5,-122.2256401,37.7698573
"Oceanside, CA",CA,1870,0,-117.3062269,33.2245718
"Ontario, CA",CA,1870,0,-117.6087689,34.0395244
"Orange, CA",CA,1870,0,-117.8248761,33.8048434
"Oxnard, CA",CA,1870,0,-119.2046028,34.2023461
"Palmdale, CA",CA,1870,0,-118.1090011,34.5913162
"Pasadena, CA",CA,1870,0,-118.139593,34.160592
"Pomona, CA",CA,1870,0,-117.7612655,34.0585947
"Rancho Cucamonga, CA",CA,1870,0,-117.564207,34.1233151
"Rialto, CA",CA,1870,0,-117.3882874,34.1117839
"Richmond, CA",CA,1870,0,-122.3593535,37.9529744
"Riverside, CA",CA,1870,0,-117.3931675,33.9381433
"Sacramento, CA",CA,1870,16.283,-121.4686318,38.5665924
"Salinas, CA",CA,1870,0.599,-121.6337145,36.6901821
"San Bernardino, CA",CA,1870,0,-117.2953165,34.1392611
"San Diego, CA",CA,1870,2.3,-117.134993,32.8152995
"San Francisco, CA",CA,1870,149.473,-122.419338,37.780023
"San Jose, CA",CA,1870,9.089,-121.8193058,37.2968672
"San Mateo, CA",CA,1870,0,-122.3106003,37.5603104
"Santa Ana, CA",CA,1870,1.145,-117.8825931,33.736478
"Santa Barbara, CA",CA,1870,4.255,-119.7133561,34.398899
"Santa Clara, CA",CA,1870,3.469,-121.9679336,37.364613
"Santa Clarita, CA",CA,1870,0,-118.5047007,34.4048756
"Santa Rosa, CA",CA,1870,2.898,-122.7061362,38.4468158
"Simi Valley, CA",CA,1870,0,-118.7484575,34.2668875
"South Gate, CA",CA,1870,0,-118.1927614,33.9441585
"Stockton, CA",CA,1870,10.066,-121.3133043,37.9763417
"Sunnyvale, CA",CA,1870,0,-122.026323,37.3857838
"Thousand Oaks, CA",CA,1870,0,-118.874235,34.1932896
"Torrance, CA",CA,1870,0,-118.3414307,33.8349663
"Vacaville, CA",CA,1870,0.343,-121.969452,38.3573722
"Vallejo, CA",CA,1870,0,-122.2638801,38.1079111
"Ventura, CA",CA,1870,0,-119.257336,34.272907
"Visalia, CA",CA,1870,0.913,-119.3234086,36.3271538
"Vista, CA",CA,1870,0,-117.2386067,33.1895416
"West Covina, CA",CA,1870,0,-117.9099372,34.0559412
"Westminster, CA",CA,1870,0,-117.9937553,33.7521532
"Arvada, CO",CO,1870,0,-105.1066199,39.8097397
"Aurora, CO",CO,1870,0,-104.68974,39.6880021
"Boulder, CO",CO,1870,0,-105.2517397,40.027443
"Colorado Springs, CO",CO,1870,0,-104.760749,38.8672553
"Denver, CO",CO,1870,4.759,-104.8806251,39.7618487
"Fort Collins, CO",CO,1870,0,-105.0648327,40.5482164
"Lakewood, CO",CO,1870,0,-105.1175507,39.6989417
"Pueblo, CO",CO,1870,0,-104.6123784,38.2731471
"Westminster, CO",CO,1870,0,-105.0644262,39.8821898
"Bridgeport, CT",CT,1870,18.969,-73.1957339,41.1873858
"Hartford, CT",CT,1870,37.18,-72.6833394,41.7660453
"New Haven, CT",CT,1870,50.84,-72.924953,41.3108088
"Stamford, CT",CT,1870,0,-73.5460279,41.0798566
"Waterbury, CT",CT,1870,10.826,-73.0366845,41.5585001
"Washington, DC",DC,1870,109.199,-77.0170942,38.9041485
"Cape Coral, FL",FL,1870,0,-81.9973306,26.6431192
"Clearwater, FL",FL,1870,0,-82.7662648,27.9794747
"Coral Springs, FL",FL,1870,0,-80.2592915,26.2707826
"Fort Lauderdale, FL",FL,1870,0,-80.143896,26.141305
"Gainesville, FL",FL,1870,0,-82.345878,29.6788314
"Hialeah, FL",FL,1870,0,-80.302865,25.8699408
"Hollywood, FL",FL,1870,0,-80.1645743,26.0311054
"Jacksonville, FL",FL,1870,6.912,-81.6613021,30.3370193
"Miami, FL",FL,1870,0,-80.2086152,25.775163
"Miami Beach, FL",FL,1870,0,-80.1397207,25.8152651
"Orlando, FL",FL,1870,0,-81.2987497,28.4158857
"Pembroke Pines, FL",FL,1870,0,-80.3403962,26.0212389
"Port St. Lucie, FL",FL,1870,0,-80.3837622,27.2809508
"St. Petersburg, FL",FL,1870,0,-82.644055,27.7619755
"Tallahassee, FL",FL,1870,0,-84.2534191,30.4551091
"Tampa, FL",FL,1870,0.8,-82.4796734,27.9700861
"Athens, GA",GA,1870,4.251,-83.3700882,33.9495967
"Atlanta, GA",GA,1870,21.789,-84.4226745,33.7629088
"Augusta, GA",GA,1870,15.389,-82.0734219,33.3655309
"Columbus, GA",GA,1870,7.401,-84.874946,32.510197
"Macon, GA",GA,1870,10.81,-83.6489181,32.8309533
"Savannah, GA",GA,1870,28.235,-81.1535567,32.0025121
"Honolulu, HI",HI,1870,14,-157.8453146,21.3258516
"Cedar Rapids, IA",IA,1870,5.94,-91.6777599,41.9670481
"Davenport, IA",IA,1870,20.038,-90.6039968,41.5541036
"Des Moines, IA",IA,1870,12.035,-93.616708,41.5739461
"Boise, ID",ID,1870,0,-116.2310843,43.5984881
"Aurora, IL",IL,1870,11.162,-88.290099,41.763455
"Chicago, IL",IL,1870,298.977,-87.6818441,41.8375511
"Elgin, IL",IL,1870,5.441,-88.3217094,42.0396386
"Joliet, IL",IL,1870,7.263,-88.1583542,41.5180664
"Naperville, IL",IL,1870,0,-88.162019,41.7491725
"Peoria, IL",IL,1870,22.849,-89.6170968,40.7523087
"Rockford, IL",IL,1870,11.049,-89.0628271,42.2633938
"Springfield, IL",IL,1870,17.364,-89.6708323,39.7639077
"Waukegan, IL",IL,1870,4.507,-87.8708984,42.3694469
"Evansville, IN",IN,1870,21.83,-87.534703,37.9877339
"Fort Wayne, IN",IN,1870,17.718,-85.14388,41.088172900000004
"Gary, IN",IN,1870,0,-87.3448535,41.5958827
"Indianapolis, IN",IN,1870,48.244,-86.1459355,39.7766644
"South Bend, IN",IN,1870,7.206,-86.269043,41.6768497
"Kansas City, KS",KS,1870,2.94,-94.7417813,39.1225389
"Olathe, KS",KS,1870,0,-94.8188482,38.8842791
"Overland Park, KS",KS,1870,0,-94.6905839,38.8890422
"Topeka, KS",KS,1870,5.79,-95.6948257,39.03617
"Wichita, KS",KS,1870,0,-97.3426776,37.6906938
"Lexington, KY",KY,1870,14.801,-84.4584429,38.0401572
"Louisville, KY",KY,1870,100.753,-85.6667077,38.1780769
"Baton Rouge, LA",LA,1870,6.498,-91.1258993,30.4484535
"Lafayette, LA",LA,1870,0,-92.0313943,30.2115733
"New Orleans, LA",LA,1870,191.418,-89.9390074,30.0686361
"Shreveport, LA",LA,1870,4.607,-93.7926845,32.4670204
"Boston, MA",MA,1870,250.526,-71.0201725,42.33196
"Brockton, MA",MA,1870,8.007,-71.0246378,42.082543
"Cambridge, MA",MA,1870,39.634,-71.1182745,42.3759674
"Fall River, MA",MA,1870,26.766,-71.0941619,41.7253505
"Lowell, MA",MA,1870,40.928,-71.3221073,42.638893
"Lynn, MA",MA,1870,28.233,-70.9621851,42.4748618
"New Bedford, MA",MA,1870,21.32,-70.9379126,41.6613028
"Quincy, MA",MA,1870,7.442,-71.0093968,42.2609151
"Springfield, MA",MA,1870,26.703,-72.5399783,42.115454
"Worcester, MA",MA,1870,41.105,-71.8077831,42.2694781
"Baltimore, MD",MD,1870,267.354,-76.6105159,39.3002135
"Ann Arbor, MI",MI,1870,7.363,-83.7313328,42.2756414
"Dearborn, MI",MI,1870,0,-83.2114879,42.3130574
"Detroit, MI",MI,1870,79.577,-83.1022365,42.3830375
"Flint, MI",MI,1870,5.386,-83.6919833,43.0244249
"Grand Rapids, MI",MI,1870,16.507,-85.6555701,42.961156
"Lansing, MI",MI,1870,5.241,-84.5562219,42.7097871
"Livonia, MI",MI,1870,0,-83.3723195,42.3971831
"Sterling Heights, MI",MI,1870,0,-83.0303162,42.5812062
"Warren, MI",MI,1870,0,-83.0250007,42.4929044
"Westland, MI",MI,1870,0,-83.3807781,42.3191725
"Duluth, MN",MN,1870,3.131,-92.1187097,46.783229
"Minneapolis, MN",MN,1870,13.066,-93.2682835,44.9633235
"St. Paul, MN",MN,1870,20.03,-93.1038552,44.9488695
"Independence, MO",MO,1870,3.184,-94.3512918,39.0852578
"Kansas City, MO",MO,1870,32.26,-94.5511362,39.125212
"Springfield, MO",MO,1870,5.555,-93.2913048,37.194152
"St. Louis, MO",MO,1870,310.864,-90.2445816,38.6356988
"Jackson, MS",MS,1870,4.234,-90.2128226,32.3158308
"Billings, MT",MT,1870,0,-108.5498909,45.7895184
"Cary, NC",NC,1870,0,-78.8140795,35.7821217
"Charlotte, NC",NC,1870,4.473,-80.8307389,35.2087069
"Durham, NC",NC,1870,0,-78.9056471,35.9809638
"Fayetteville, NC",NC,1870,4.66,-78.9802627,35.0851098
"Greensboro, NC",NC,1870,0.5,-79.8271079,36.0964835
"Raleigh, NC",NC,1870,7.79,-78.6414394,35.8302035
"Winston-Salem, NC",NC,1870,0.4,-80.2605782,36.1032616
"Fargo, ND",ND,1870,0,-96.8290052,46.8652063
"Lincoln, NE",NE,1870,0,-96.6803544,40.8089574
"Omaha, NE",NE,1870,16.083,-96.041926900000007,41.2646751
"Manchester, NH",NH,1870,23.536,-71.4438932,42.9846891
"Nashua, NH",NH,1870,10.543,-71.4905435,42.7490744
"Elizabeth, NJ",NJ,1870,20.832,-74.19353,40.6662613
"Jersey City, NJ",NJ,1870,82.546,-74.0647599,40.7114174
"Newark, NJ",NJ,1870,105.059,-74.1725735,40.7242204
"Paterson, NJ",NJ,1870,33.579,-74.1628255,40.9147462
"Albuquerque, NM",NM,1870,0,-106.6473884,35.1055517
"Henderson, NV",NV,1870,0,-115.0374619,36.0122334
"Las Vegas, NV",NV,1870,0,-115.2640448,36.2277116
"North Las Vegas, NV",NV,1870,0,-115.0892625,36.2829735
"Reno, NV",NV,1870,0,-119.7765384,39.4744867
"Albany, NY",NY,1870,69.422,-73.7983532,42.6657453
"Buffalo, NY",NY,1870,117.714,-78.8596862,42.8924919
"New York City, NY",NY,1870,942.292,-73.9385004,40.6642738
"Rochester, NY",NY,1870,62.386,-77.6168907,43.1699272
"Syracuse, NY",NY,1870,43.051,-76.1435544,43.0409981
"Yonkers, NY",NY,1870,12.733,-73.8674464,40.9458622
"Akron, OH",OH,1870,10.006,-81.5214295,41.0804559
"Cincinnati, OH",OH,1870,216.239,-84.5064465,39.1399019
"Cleveland, OH",OH,1870,92.829,-81.6794861,41.4781381
"Columbus, OH",OH,1870,31.274,-82.9850438,39.9847989
"Dayton, OH",OH,1870,30.473,-84.1996317,39.7773943
"Toledo, OH",OH,1870,31.584,-83.5818608,41.664071
"Lawton, OK",OK,1870,0,-98.4204004,34.6170477
"Norman, OK",OK,1870,0,-97.3453056,35.2405774
"Oklahoma City, OK",OK,1870,0,-97.5136565,35.4670795
"Tulsa, OK",OK,1870,0,-95.9023162,36.1279488
"Eugene, OR",OR,1870,0.861,-123.1162068,44.0567484
"Gresham, OR",OR,1870,0,-122.4416088,45.502319
"Portland, OR",OR,1870,8.293,-122.649971,45.5369506
"Salem, OR",OR,1870,1.139,-123.0231194,44.9236937
"Allentown, PA",PA,1870,13.884,-75.4781595,40.5939656
"Erie, PA",PA,1870,19.646,-80.0735032,42.1165941
"Philadelphia, PA",PA,1870,674.022,-75.1333459,40.0093755
"Pittsburgh, PA",PA,1870,86.076,-79.9765919,40.4397525
"Providence, RI",RI,1870,68.904,-71.4187795,41.823055600000004
"Charleston, SC",SC,1870,48.956,-79.9589267,32.8179219
"Columbia, SC",SC,1870,9.298,-80.8965664,34.0297833
"Sioux Falls, SD",SD,1870,0,-96.7319985,43.5383351
"Chattanooga, TN",TN,1870,6.093,-85.2470649,35.0664635
"Clarksville, TN",TN,1870,3.2,-87.3452162,36.5664303
"Knoxville, TN",TN,1870,8.682,-83.9464787,35.9708752
"Memphis, TN",TN,1870,40.226,-89.9784984,35.1035431
"Nashville, TN",TN,1870,25.865,-86.7850016,36.1718001
"Abilene, TX",TX,1870,0,-99.7381473,32.4545143
"Amarillo, TX",TX,1870,0,-101.8287459,35.1978395
"Arlington, TX",TX,1870,0,-97.1246912,32.7007082
"Austin, TX",TX,1870,4.428,-97.7559964,30.3071816
"Beaumont, TX",TX,1870,0,-94.1457737,30.0843427
"Brownsville, TX",TX,1870,4.905,-97.4538263,26.0183263
"Carrollton, TX",TX,1870,0,-96.8997702,32.9883599
"Corpus Christi, TX",TX,1870,2.1,-97.396259,27.804553
"Dallas, TX",TX,1870,0,-96.7655033,32.794176
"El Paso, TX",TX,1870,0,-106.426979,31.8483598
"Fort Worth, TX",TX,1870,0,-97.3463354,32.7795423
"Garland, TX",TX,1870,0,-96.6303571,32.9098261
"Grand Prairie, TX",TX,1870,0,-97.0209951,32.6841931
"Houston, TX",TX,1870,9.382,-95.3863425,29.7804724
"Irving, TX",TX,1870,0,-96.9700224,32.8577478
"Killeen, TX",TX,1870,0,-97.731952,31.0776691
"Laredo, TX",TX,1870,0,-99.4869309,27.5476811
"Lubbock, TX",TX,1870,0,-101.8866773,33.5664787
"Mcallen, TX",TX,1870,0,-98.2461453,26.2185125
"Mesquite, TX",TX,1870,0,-96.5924264,32.763903
"Midland, TX",TX,1870,0,-102.1096969,32.0299306
"Odessa, TX",TX,1870,0,-102.3434058,31.8803778
"Pasadena, TX",TX,1870,0,-95.1504783,29.6582634
"Plano, TX",TX,1870,0,-96.747944,33.0507687
"Richardson, TX",TX,1870,0,-96.7080688,32.9722914
"San Angelo, TX",TX,1870,0,-100.4518503,31.4389124
"San Antonio, TX",TX,1870,12.256,-98.5251419,29.4724026
"Waco, TX",TX,1870,3.008,-97.1860267,31.5601108
"Wichita Falls, TX",TX,1870,0,-98.525854,33.9066992
"Provo, UT",UT,1870,0,-111.6448069,40.2453301
"Salt Lake City, UT",UT,1870,12.854,-111.9314142,40.7785197
"Sandy, UT",UT,1870,0,-111.8522856,40.5715632
"West Valley City, UT",UT,1870,0,-112.0117586,40.6884927
"Alexandria, VA",VA,1870,13.57,-77.0820263,38.8183429
"Chesapeake, VA",VA,1870,0,-76.3017884,36.6793761
"Hampton, VA",VA,1870,0,-76.2971486,37.0480303
"Newport News, VA",VA,1870,0,-76.5217187,37.0759784
"Norfolk, VA",VA,1870,19.229,-76.2446413,36.9230149
"Portsmouth, VA",VA,1870,10.59,-76.3562686,36.8594298
"Richmond, VA",VA,1870,51.038,-77.4760085,37.531399
"Roanoke, VA",VA,1870,0,-79.9584716,37.2778301
"Virginia Beach, VA",VA,1870,0,-76.0240202,36.7793219
"Bellevue, WA",WA,1870,0,-122.1564895,47.5978391
"Everett, WA",WA,1870,0,-122.1742234,48.0032673
"Seattle, WA",WA,1870,1.1,-122.3508761,47.6204993
"Spokane, WA",WA,1870,0,-117.4165955,47.6735545
"Tacoma, WA",WA,1870,0,-122.4598318,47.2521991
"Vancouver, WA",WA,1870,0,-122.5965165,45.6372364
"Green Bay, WI",WI,1870,4.666,-87.9841686,44.5206763
"Kenosha, WI",WI,1870,4.309,-87.8736961,42.5847398
"Madison, WI",WI,1870,9.176,-89.4301208,43.0878055
"Milwaukee, WI",WI,1870,71.44,-87.9666952,43.0633484
"Arden-Arcade, CA",CA,1870,NA,NA,NA
"East Los Angeles, CA",CA,1870,NA,NA,NA
"Metairie, LA",LA,1870,NA,NA,NA
"Columbia, MD",MD,1870,NA,NA,NA
"Clinton, MI",MI,1870,NA,NA,NA
"Edison, NJ",NJ,1870,NA,NA,NA
"Toms River, NJ",NJ,1870,NA,NA,NA
"Paradise, NV",NV,1870,NA,NA,NA
"Spring Valley, NV",NV,1870,NA,NA,NA
"Sunrise Manor, NV",NV,1870,NA,NA,NA
"Arlington, VA",VA,1870,NA,NA,NA
"Anchorage, AK",AK,1880,0,-149.2743541,61.177549
"Birmingham, AL",AL,1880,3.086,-86.799047,33.5274441
"Huntsville, AL",AL,1880,4.977,-86.5389964,34.7842707
"Mobile, AL",AL,1880,29.132,-88.1002261,30.668426
"Montgomery, AL",AL,1880,16.713,-86.2685927,32.3462512
"Little Rock, AR",AR,1880,13.138,-92.358556,34.7254318
"Chandler, AZ",AZ,1880,0,-111.8549429,33.2828736
"Gilbert, AZ",AZ,1880,0,-111.7421907,33.3102088
"Glendale, AZ",AZ,1880,0,-112.1899006,33.5331113
"Mesa, AZ",AZ,1880,0,-111.7173787,33.4019259
"Peoria, AZ",AZ,1880,0,-112.3110998,33.7877083
"Phoenix, AZ",AZ,1880,0,-112.0879662,33.5721625
"Scottsdale, AZ",AZ,1880,0,-111.8236822,33.6687267
"Tempe, AZ",AZ,1880,0,-111.9317823,33.3884143
"Tucson, AZ",AZ,1880,7.007,-110.8710622,32.1542888
"Anaheim, CA",CA,1880,0.833,-117.7600707,33.8554971
"Antioch, CA",CA,1880,0.626,-121.7976176,37.977541
"Bakersfield, CA",CA,1880,0.801,-119.0182915,35.3212129
"Berkeley, CA",CA,1880,0,-122.2990661,37.8667016
"Burbank, CA",CA,1880,0,-118.3248656,34.1889857
"Carson, CA",CA,1880,0,-118.2495736,33.840367
"Chula Vista, CA",CA,1880,0,-117.0151695,32.6276701
"Compton, CA",CA,1880,0,-118.2273742,33.892614
"Concord, CA",CA,1880,0,-122.0015843,37.9721785
"Corona, CA",CA,1880,0,-117.5638573,33.862352
"Costa Mesa, CA",CA,1880,0,-117.9123358,33.6659055
"Daly City, CA",CA,1880,0,-122.4649783,37.7009406
"Downey, CA",CA,1880,0.237,-118.1308561,33.9382375
"El Cajon, CA",CA,1880,0,-116.9604818,32.801659
"El Monte, CA",CA,1880,0,-118.0291358,34.0746329
"Escondido, CA",CA,1880,0,-117.073223,33.1336477
"Fairfield, CA",CA,1880,0.424,-122.039719,38.256757
"Fontana, CA",CA,1880,0,-117.4626845,34.108793
"Fremont, CA",CA,1880,0,-121.9411173,37.4943734
"Fresno, CA",CA,1880,1.112,-119.794492,36.7826736
"Fullerton, CA",CA,1880,0,-117.9280246,33.8857143
"Garden Grove, CA",CA,1880,0,-117.9604719,33.7787816
"Glendale, CA",CA,1880,0,-118.2458301,34.1813929
"Hayward, CA",CA,1880,1.231,-122.1063408,37.6281392
"Huntington Beach, CA",CA,1880,0,-118.00933,33.6905687
"Inglewood, CA",CA,1880,0,-118.3442743,33.9560678
"Irvine, CA",CA,1880,0,-117.7712541,33.6783986
"Lancaster, CA",CA,1880,0,-118.1753054,34.693558
"Long Beach, CA",CA,1880,0,-118.1553273,33.8091018
"Los Angeles, CA",CA,1880,11.183,-118.4108248,34.0193936
"Mission Viejo, CA",CA,1880,0,-117.656471,33.6093352
"Modesto, CA",CA,1880,1.693,-120.9890523,37.6609092
"Moreno Valley, CA",CA,1880,0,-117.2056845,33.9232527
"Norwalk, CA",CA,1880,0,-118.0834464,33.9069288
"Oakland, CA",CA,1880,34.555,-122.2256401,37.7698573
"Oceanside, CA",CA,1880,0,-117.3062269,33.2245718
"Ontario, CA",CA,1880,0,-117.6087689,34.0395244
"Orange, CA",CA,1880,0.679,-117.8248761,33.8048434
"Oxnard, CA",CA,1880,0,-119.2046028,34.2023461
"Palmdale, CA",CA,1880,0,-118.1090011,34.5913162
"Pasadena, CA",CA,1880,0.391,-118.139593,34.160592
"Pomona, CA",CA,1880,0,-117.7612655,34.0585947
"Rancho Cucamonga, CA",CA,1880,0,-117.564207,34.1233151
"Rialto, CA",CA,1880,0,-117.3882874,34.1117839
"Richmond, CA",CA,1880,0,-122.3593535,37.9529744
"Riverside, CA",CA,1880,0,-117.3931675,33.9381433
"Sacramento, CA",CA,1880,21.42,-121.4686318,38.5665924
"Salinas, CA",CA,1880,1.854,-121.6337145,36.6901821
"San Bernardino, CA",CA,1880,1.7,-117.2953165,34.1392611
"San Diego, CA",CA,1880,2.637,-117.134993,32.8152995
"San Francisco, CA",CA,1880,233.959,-122.419338,37.780023
"San Jose, CA",CA,1880,12.567,-121.8193058,37.2968672
"San Mateo, CA",CA,1880,0.932,-122.3106003,37.5603104
"Santa Ana, CA",CA,1880,0.711,-117.8825931,33.736478
"Santa Barbara, CA",CA,1880,3.46,-119.7133561,34.398899
"Santa Clara, CA",CA,1880,2.416,-121.9679336,37.364613
"Santa Clarita, CA",CA,1880,0,-118.5047007,34.4048756
"Santa Rosa, CA",CA,1880,3.616,-122.7061362,38.4468158
"Simi Valley, CA",CA,1880,0,-118.7484575,34.2668875
"South Gate, CA",CA,1880,0,-118.1927614,33.9441585
"Stockton, CA",CA,1880,10.282,-121.3133043,37.9763417
"Sunnyvale, CA",CA,1880,0,-122.026323,37.3857838
"Thousand Oaks, CA",CA,1880,0,-118.874235,34.1932896
"Torrance, CA",CA,1880,0,-118.3414307,33.8349663
"Vacaville, CA",CA,1880,0.361,-121.969452,38.3573722
"Vallejo, CA",CA,1880,5.987,-122.2638801,38.1079111
"Ventura, CA",CA,1880,1.37,-119.257336,34.272907
"Visalia, CA",CA,1880,1.412,-119.3234086,36.3271538
"Vista, CA",CA,1880,0,-117.2386067,33.1895416
"West Covina, CA",CA,1880,0,-117.9099372,34.0559412
"Westminster, CA",CA,1880,0,-117.9937553,33.7521532
"Arvada, CO",CO,1880,0,-105.1066199,39.8097397
"Aurora, CO",CO,1880,0,-104.68974,39.6880021
"Boulder, CO",CO,1880,3.069,-105.2517397,40.027443
"Colorado Springs, CO",CO,1880,4.226,-104.760749,38.8672553
"Denver, CO",CO,1880,35.629,-104.8806251,39.7618487
"Fort Collins, CO",CO,1880,0,-105.0648327,40.5482164
"Lakewood, CO",CO,1880,0,-105.1175507,39.6989417
"Pueblo, CO",CO,1880,3.217,-104.6123784,38.2731471
"Westminster, CO",CO,1880,0,-105.0644262,39.8821898
"Bridgeport, CT",CT,1880,27.643,-73.1957339,41.1873858
"Hartford, CT",CT,1880,42.015,-72.6833394,41.7660453
"New Haven, CT",CT,1880,62.882,-72.924953,41.3108088
"Stamford, CT",CT,1880,2.54,-73.5460279,41.0798566
"Waterbury, CT",CT,1880,17.806,-73.0366845,41.5585001
"Washington, DC",DC,1880,147.293,-77.0170942,38.9041485
"Cape Coral, FL",FL,1880,0,-81.9973306,26.6431192
"Clearwater, FL",FL,1880,0,-82.7662648,27.9794747
"Coral Springs, FL",FL,1880,0,-80.2592915,26.2707826
"Fort Lauderdale, FL",FL,1880,0,-80.143896,26.141305
"Gainesville, FL",FL,1880,0,-82.345878,29.6788314
"Hialeah, FL",FL,1880,0,-80.302865,25.8699408
"Hollywood, FL",FL,1880,0,-80.1645743,26.0311054
"Jacksonville, FL",FL,1880,7.65,-81.6613021,30.3370193
"Miami, FL",FL,1880,0,-80.2086152,25.775163
"Miami Beach, FL",FL,1880,0,-80.1397207,25.8152651
"Orlando, FL",FL,1880,0,-81.2987497,28.4158857
"Pembroke Pines, FL",FL,1880,0,-80.3403962,26.0212389
"Port St. Lucie, FL",FL,1880,0,-80.3837622,27.2809508
"St. Petersburg, FL",FL,1880,0,-82.644055,27.7619755
"Tallahassee, FL",FL,1880,0,-84.2534191,30.4551091
"Tampa, FL",FL,1880,0.7,-82.4796734,27.9700861
"Athens, GA",GA,1880,6.099,-83.3700882,33.9495967
"Atlanta, GA",GA,1880,37.409,-84.4226745,33.7629088
"Augusta, GA",GA,1880,21.891,-82.0734219,33.3655309
"Columbus, GA",GA,1880,10.123,-84.874946,32.510197
"Macon, GA",GA,1880,12.749,-83.6489181,32.8309533
"Savannah, GA",GA,1880,30.709,-81.1535567,32.0025121
"Honolulu, HI",HI,1880,17,-157.8453146,21.3258516
"Cedar Rapids, IA",IA,1880,10.104,-91.6777599,41.9670481
"Davenport, IA",IA,1880,21.831,-90.6039968,41.5541036
"Des Moines, IA",IA,1880,22.408,-93.616708,41.5739461
"Boise, ID",ID,1880,0,-116.2310843,43.5984881
"Aurora, IL",IL,1880,11.873,-88.290099,41.763455
"Chicago, IL",IL,1880,503.185,-87.6818441,41.8375511
"Elgin, IL",IL,1880,8.787,-88.3217094,42.0396386
"Joliet, IL",IL,1880,11.657,-88.1583542,41.5180664
"Naperville, IL",IL,1880,0,-88.162019,41.7491725
"Peoria, IL",IL,1880,29.259,-89.6170968,40.7523087
"Rockford, IL",IL,1880,13.129,-89.0628271,42.2633938
"Springfield, IL",IL,1880,19.743,-89.6708323,39.7639077
"Waukegan, IL",IL,1880,4.012,-87.8708984,42.3694469
"Evansville, IN",IN,1880,29.28,-87.534703,37.9877339
"Fort Wayne, IN",IN,1880,26.88,-85.14388,41.088172900000004
"Gary, IN",IN,1880,0,-87.3448535,41.5958827
"Indianapolis, IN",IN,1880,75.056,-86.1459355,39.7766644
"South Bend, IN",IN,1880,13.28,-86.269043,41.6768497
"Kansas City, KS",KS,1880,3.2,-94.7417813,39.1225389
"Olathe, KS",KS,1880,0,-94.8188482,38.8842791
"Overland Park, KS",KS,1880,0,-94.6905839,38.8890422
"Topeka, KS",KS,1880,15.452,-95.6948257,39.03617
"Wichita, KS",KS,1880,4.911,-97.3426776,37.6906938
"Lexington, KY",KY,1880,16.656,-84.4584429,38.0401572
"Louisville, KY",KY,1880,123.758,-85.6667077,38.1780769
"Baton Rouge, LA",LA,1880,7.197,-91.1258993,30.4484535
"Lafayette, LA",LA,1880,0,-92.0313943,30.2115733
"New Orleans, LA",LA,1880,216.09,-89.9390074,30.0686361
"Shreveport, LA",LA,1880,8.009,-93.7926845,32.4670204
"Boston, MA",MA,1880,362.839,-71.0201725,42.33196
"Brockton, MA",MA,1880,13.608,-71.0246378,42.082543
